,Account,Post,Tag,Likes,Comments
39,zaidanprtm,Kecil2 sudah ngevlog #vlog #hits,"['vlog', 'hits']",66,"['bareng yosafat aje collab', 'WKWKWKW', 'keren emg adek lo', 'nanti jadi youtuber adek gue @rezzyrizki // bukan adek gue lee, seriusan @viviindahf', 'adek lo kayak gen halilintar', 'Gen micin @ahmdhafidz', 'Adek lo kalo ngevlog kyknya banyakan comment dari pada likes wkwkwkkw', 'Fix @irmaafh', 'anak lo kebanyakan ini dia -_-', 'Ketularan lu nih jai -_-', 'Anak gue???? @bila.nganganjil // waduh iya @rizkypradyantama']"
40,zaidanprtm,Setahun sekali. Berteman sejak belajar tambah kurang bagi kali.,[],136,"['Ya ampun jai masih akrab aja sama junior lu beda 7 tahun. Gils ya SD nya  super', '@auliayudhi', 'Gans sekalii', 'Sarkas @mtrblnn12']"
41,zaidanprtm,"""Gak ada yang bilang itu gampang"" - Si Ilmuwan, MainDingin.",[],122,"['Jago edit vector nih sekarang', 'Iye bang jago @purwoputraa yg mau masuk dkv mah beda', 'kirain part webtoon', 'emang cocok jadi karakter cogan di webtoon @arsitawickrama', 'Cocokan tangganya']"
42,zaidanprtm,Feeling old yet?,[],126,"['Paling jelek lu jai', 'ganteng sejak dini @auliayudhi', 'kotak dari lahir']"
43,zaidanprtm,Flow @parkourjkt #parkour #parkourindonesia #wejumptheworld #parkourjkt #pkfr #kong #diveroll #handstand #instalike #flow #hits #jump #explorejakarta #gopro  : @yunanobot,"['parkour', 'parkourindonesia', 'wejumptheworld', 'parkourjkt', 'pkfr', 'kong', 'diveroll', 'handstand', 'instalike', 'flow', 'hits', 'jump', 'explorejakarta', 'gopro']",94,['']
44,zaidanprtm,,[],137,"['Cieeee yang pake daster item putih macan', 'Gausah malu2in kenapa jahh @kazizah']"
45,zaidanprtm,"Different tower, different rooftop, but still the same person
 : @davidmaruli07
 #parkour #parkourindonesia #rooftop #rooftopculture #explorejakarta","['parkour', 'parkourindonesia', 'rooftop', 'rooftopculture', 'explorejakarta']",129,"['Sosoan', 'Ntr jatoh aj', 'Jatoh cinta udeh nik @nikenurfitaa', '', 'Estetik bang', 'Great job! This is awesome. ', 'Thx m8 @cbiscuit13']"
46,zaidanprtm,"Training improvement bersama @raihan_alifio @yoga_prastya_ @deodepari #parkour #parkourindonesia #jump #flip #mentalblock #vaulting #divekong #kong 
P.s : abaikan kaki lemas saat landing wkwk","['parkour', 'parkourindonesia', 'jump', 'flip', 'mentalblock', 'vaulting', 'divekong', 'kong']",93,"['HAHAHAHAHA', '-_- @gerhana.wulan', 'Ea mo jatoh', 'Wkwkw', 'lo doang ccd', 'Jatuh cinta @kazizah', 'Iye bang jago @noelpradipta_', 'Caper lu ren @ptriciairene', '', 'Biar apa si heh @ptriciairene, biar diliat siapa', 'Adudu landingnya..', '@nabila25disya WKWKWKW', 'jan gitu lu diss', 'Yang kedua engga ye @nabila25disya @bimafernendes', '@bimafernendes ', 'Vlog bikin apaan di 68 wkwk @ahmdhariss', 'Dulu bet ini', '@deodepari baru gua tag elo nya wkwk']"
47,zaidanprtm,Pratama & Jr.,[],121,"['bapa dan anak', 'Kondangan dulu gaessss', 'biasa digatakin aje sama si jr lo', 'kondangannya pake sepatu running bgt ye jai', '@noelpradipta_ belom 17 belom boleh // @amaliaputrianwar wkwkwk boleh juga dijadiin caption // @ahmdhafidz WKWKWK  gaada sepatu lagi', 'Itu anaknya ya mas?', 'Hasil dari sape tu ?', ""Cuma bisa bilang 'itu adik saya mas, mbak.' @arsitawickrama @etrnal70"", '@zaidanprtm wah, gandeng adik aja bisa, apalagi gandeng anak ya?', 'Bapak yang sangat material', 'Material bangunan', 'komentar nya jangan dipisah dong mbak, nanti kangen @arsitawickrama', '@zaidanprtm kalo dipisah nanti kayak pesen bakso sambelnya dipisah', 'YA TERUS KENAPA WOI :(((( @arsitawickrama', 'Karena supaya agar', 'Biar biur @arsitawickrama', 'sopan bener pake spatu running', 'Biar bisa lari dari kenyataan @rezzyrizki', 'Batik bangjai bagus', 'pahmud', 'Shit men @jepretanharianzag']"
48,zaidanprtm,"We work in the darkness, to serve the light. - Assasin's Creed (: @ichramarasy) #rooftop #rooftopculture","['rooftop', 'rooftopculture']",136,"['Zai, kirimin originalnya ke email gue dong', 'Sok iye lu bang', 'Iya jah @kazizah', 'Folbaack']"
49,zaidanprtm,sok ganteng  : @ilhamprabaswara,[],131,"['Boleh juga lah wkkkkwk', 'boleh kak zaidan nya @amaliaputrianwar', '', 'palalo bujur sangkar ya', '@ptriciairene', 'Wkwkwkwk batokkkk', 'wowoooo, ada film baru gaaaa wkwkwk @purwoputraa', 'Mas dari TPS berapa??', 'efeknya kebagusan zai', 'Minta dimusuhin zai @zaidanprtm @adindafpv', ' on fleek banget ya bang', 'when you see doi', 'udah emang gaada tobatnya musuhin aja @adindafpv @nabilfaadillah @zaidanprtm', 'uwww', 'ketawa jangan? @bydkl_dyandra // @adindafpv oh jadi gini din? // emang musuhin aja lah ini @nabilfaadillah // difriendzone in sakit pak @zhegian_ag // halo!!! @nadhinesm // @kazizah y', '@zhegian_ag @nabilfaadillah @zaidanprtm heh provokator, maksud gue lightningnya on point gitu yaallah wkwk', 'Udahlah din kita musuhan lg aja @adindafpv', 'udah lah din kita udahan aja, aku gabisa diginiin @adindafpv @zhegian_ag @nabilfaadillah', '@zaidanprtm gaada tokwkwkwwkk', '@liwar937 songong banget lu, followers banyak ga bikin masuk surga!', 'Bibir mengalahkan kylie jenner', 'oke zar tengs yah @zarraajriya', 'Baah yang moto siape ye?', 'Ohiya, lupa @ilhamprabaswara', '@zaidanprtm wkwkwk', '*bancolan', 'Malu karena Followers dikit? ke@FOLLOWERSJASANAIKIN coba beli kak, harga murah, kualitas OK Punya', '@axel_escobar_br mau beli drone yang bisa dinaikin dong biar bisa naik haji tanpa bayar travel bisa ngga mas? Followers banyak ga bikin naik haji juga :(', 'Widihhhh.. fotonya keren kak', 'kyk roti bakar', 'Assalamualaikum follback ka @zaidanprtm']"
50,zaidanprtm,Mobil nya kayak mobil-mobilan  #parkourindonesia #parkour #rooftop #explorejakarta #happysunday,"['parkourindonesia', 'parkour', 'rooftop', 'explorejakarta', 'happysunday']",150,"['jalanan kaya lego :( @zaidanprtm', 'kaki gua yang gede si sebenernya wkwk @azzahracq', 'intinya si serem wkwk @zaidanprtm', 'yah sepatunye ancur', 'pengen jorokin rasanya', 'setan kali ah @azzahracq // beliin dong pak @ahmdhafidz // jangan dong nanti gaketemu gue lagi lo sedih @wulanhpsri', 'Ntaps', 'D omelin lu dan Ama security fcj', '@b3doel ngga selaw wkwk', 'udh jatuh blm', 'jatoh cinta udah (2) @febriannadk', 'Mama gasuka ya kamu main diatas gedung', 'cek dm dan', 'iya ma ampun, ga lagi2 ma @amanda.normanita', 'Biar apa sih', 'Biar biur @ptriciairene', 'Awas jatoh', 'Insha Allah ngga kak @nindyanoviani']"
51,zaidanprtm,"Precision jump (sorry for bad edit) @ikhsannurfajar_ 
#parkour #parkourindonesia #jump #flip #mentalblock #vaulting #precision","['parkour', 'parkourindonesia', 'jump', 'flip', 'mentalblock', 'vaulting', 'precision']",111,"['ididii', 'apa cuma gue yg geregetan knp zaidan galompat ke tangga teratas', 'ketahuilah jarak nya jauh :( @tabitharnl', 'ngasah skill di pager rumah siape jai', 'Gue bisa ga ye', 'Besok nyoba deh', '', 'ada guide nya kalo mau nyewa @qyarez', 'Lu aje', 'jAH @qyarez', 'Kaki tuh', 'harusnya apa :( @irzahwaaaaa', 'Itu ngapain', 'berdoa dan berusaha @ptriciairene', 'EMESJ', 'EMESH', 'Lu emg kl naik tangga hrs loncat gt ye jai?? Gua pgn praktekin jg ah', 'Mantap, sekarang udah ada progress lagi gk?', 'ya lumayan, sekarang lebih ada mental buat ngelakuin ini hahaha @ridhotooltoul']"
52,zaidanprtm,"Make a high jump! 
#parkour #parkourindonesia #jump #flip #mentalblock  : @bimafernendes","['parkour', 'parkourindonesia', 'jump', 'flip', 'mentalblock']",129,"['jatoh kek', 'dicariin rana @ahmdhafidz', 'Zai jgn bunuh diri', 'masih sayang keluarga gue van @vaniaoctora', 'tap 2x dan lihat yg terjadi', 'Ga sayang aq? Wkwkwwk', 'bim pars jepretan lu nda ada yang bagus @bimafernendes setelah gue lihat2 ini doang yang layak post wkwkwkkw', 'jatoh', 'dong', 'Kewl ..', ""@zaidanprtm maafkan... kan gue bukan '#davidphotograph' @davidmarulipakpahan"", 'Bngsy  gue ditarik2 wkwkkw', 'Kewl itu apaan kak? Wkwk @tebefadhli // #davidphotography @bimafernendes @davidmarulipakpahan', '@zaidanprtm cool wkwk', 'ooh wkwk @tebefadhli', 'Jgn loncat @zaidanprtm ntar msk tv loh', 'udh jatoh blm?', 'Jatoh cinta udah feb @febriannadk']"
53,zaidanprtm,"mainan baru, tapi masih jelek wkwk #parkour #parkourindonesia #flip","['parkour', 'parkourindonesia', 'flip']",103,"['jah', 'ngapainsi', 'jumpalitan @qyarez @finazahran', 'mau dibilang apasi dan', 'Jah', 'iyain @glenoni jah mulu dag @qyarez', 'jamet', 'ati"" patah lagi', 'Jah', 'apaansi lu eh, @qyarez', 'yeay ada gua', 'Gue drtd merhatiin bimanya', '@qyarez <-- ini yg lu bilang lucu bim? @bimafernendes', 'Jah']"
54,zaidanprtm,"Eat. Sleep. Train. #parkour #parkourindonesia #vaulting #flip #handstand #artofmovement #artofmotion @parkourindonesia 
Cr : @nabila25disya","['parkour', 'parkourindonesia', 'vaulting', 'flip', 'handstand', 'artofmovement', 'artofmotion']",105,"['Cie', 'Anak parkour', 'Oh ini yang pas clean up day ngebet foto', 'Didikan @aca_awadhivan kak @nindyanoviani wkwk // iye dong @nabilasimamora', 'Komuk tolong', 'Bawel banget foto doang', 'awas jatoh', 'Wakwaw?', 'Komuk tlg dijaga mas', 'udah dilike ya', 'Clean up tuh', 'kece dari lahir @ptriciairene @nikenurfitaa @viviindahf // jatoh, cinta? @arsitawickrama', '@zaidanprtm becandaaa', 'awas nyungsep de yha', 'awas nyungsep de yha', 'Just parkour thing', 'Nax parkur banget dan wkwk', '@qyarez // haikyuu udh keluar blm? @rezanurdiansyahfirdaus wkwk', 'Udeh baru 2epsd', 'Dikit lagi dibekukan', 'Yee parkour mah td cleanup day @vaniaoctora', 'banyak tingkah ler', 'Wkwkwk batok', 'Ehehehehe @purwoputraa', 'Anak parkir', 'Follback dan @zaidanprtm', 'Follback dan', 'Oh jadi ini yg bikin gakbisa ngebentang bendera', 'Stalker parcok @ptriciairene']"
55,zaidanprtm,"After school #handstand #parkour #parkourindonesia #vaulting

@parkourindonesia @ahmdhariss","['handstand', 'parkour', 'parkourindonesia', 'vaulting']",107,"['Tjiah', 'serem kaka', 'iya tau', 'Kaka siapa nay? @masayudinahya', 'Pas udah abis rapat ini @nikenurfitaa @febriannadk', 'sok sokan', 'Blm ae jatoh pak', '  ', '0 to ', 'HAH DEMI APA', 'ada apa wul? @wulanhpsri // jatoh hati pak @ptriciairene // cr to the @aca_awadhivan @qyarez wkwk', 'Sixpacknya tutupin zai', 'wow', 'turn back,do flip', 'kok bisa si', 'ajarin dund', 'jimayu @qyarez // ehehehe @tabitharnl', 'ler', 'Congkak', '', '^ciye dikomen siape tu zai. artis', '^ ciye dikomen siape tu zai. artis (2)', 'porno ih keliatan', 'instruktur yoga luar negeri @qyarez', 'Hasil edukasi ppg olahraga?', 'Sedikit @ndapee', 'Sadisslahhh', 'Calon2 yoga nih', 'Kaya tiang', 'g man g @amanda.normanita // ehehe @vaniaoctora', 'kaka yang ituuu zaaii WKWKW', 'b aja ketawanya sii @masayudinahya', 'sick', 'kecengklak aje', 'Fllbck dan', 'Flbck kak', 'Polbk k', 'Gausa pamer perut da bang jai kea bagus aja ;(', 'terserah~@kazizah', 'Followback']"
56,sa_mi4176,,[],20,"['j adore!!', '']"
57,erkanyildiz089,,[],9,[]
58,erkanyildiz089,,[],8,[]
59,erkanyildiz089,,[],6,[]
60,erkanyildiz089,,[],10,"['Sevgilinden mi  ayrldn', '']"
61,erkanyildiz089,,[],8,['Sende onun gibi centilmen ola bilirsin']
62,erkanyildiz089,,[],6,[]
63,erkanyildiz089,,[],3,['Erkan bundan biey anlamadm sen anladnm']
64,erkanyildiz089,,[],8,['arknn adn yazar msn']
65,erkanyildiz089,,[],14,"['', '', 'Gt', 'Can gt']"
66,visualartgroup_,"- OPEN RECRUITMENT GAESS -

26 - 30 Agustus 2k19

#openrecruitment #job #desain #visual #photography","['openrecruitment', 'job', 'desain', 'visual', 'photography']",13,[]
67,visualartgroup_,"- OPEN RECRUITMENT GAESS -

26 - 30 Agustus 2k19

#openrecruitment #job #desain #visual #photography","['openrecruitment', 'job', 'desain', 'visual', 'photography']",6,[]
68,visualartgroup_,"- OPEN RECRUITMENT GAESS -

26 - 30 Agustus 2k19

#openrecruitment #job #desain #visual #photography","['openrecruitment', 'job', 'desain', 'visual', 'photography']",12,[]
69,visualartgroup_,"- OPEN RECRUITMENT GAESS -

26 - 30 Agustus 2k19

#openrecruitment #job #desain #visual #photography","['openrecruitment', 'job', 'desain', 'visual', 'photography']",4,[]
70,visualartgroup_,"- OPEN RECRUITMENT GAESS -

26 - 30 Agustus 2k19

#openrecruitment #job #desain #visual #photography","['openrecruitment', 'job', 'desain', 'visual', 'photography']",5,[]
71,visualartgroup_,"- OPEN RECRUITMENT GAESS -

26 - 30 Agustus 2k19

#openrecruitment #job #desain #visual #photography","['openrecruitment', 'job', 'desain', 'visual', 'photography']",4,[]
72,visualartgroup_,"- OPEN RECRUITMENT GAESS -

26 - 30 Agustus 2k19

#openrecruitment #job #desain #visual #photography","['openrecruitment', 'job', 'desain', 'visual', 'photography']",2,[]
73,visualartgroup_,"- OPEN RECRUITMENT GAESS -

26 - 30 Agustus 2k19

#openrecruitment #job #desain #visual #photography","['openrecruitment', 'job', 'desain', 'visual', 'photography']",4,[]
74,visualartgroup_,"- OPEN RECRUITMENT GAESS -

26 - 30 Agustus 2k19

#openrecruitment #job #desain #visual #photography","['openrecruitment', 'job', 'desain', 'visual', 'photography']",10,[]
75,visualartgroup_,"Logo Resmi VisualArt Group 
#desain #visual #photography","['desain', 'visual', 'photography']",4,[]
76,visualartgroup_,"Logo Resmi VisualArt Group 
#desain #visual #photography","['desain', 'visual', 'photography']",3,[]
77,visualartgroup_,"Logo Resmi VisualArt Group 
#desain #visual #photography","['desain', 'visual', 'photography']",4,[]
78,visualartgroup_,"Logo Resmi VisualArt Group 
#desain #visual #photography","['desain', 'visual', 'photography']",3,[]
79,visualartgroup_,"Logo Resmi VisualArt Group 
#desain #visual #photography","['desain', 'visual', 'photography']",2,[]
80,visualartgroup_,"Logo Resmi VisualArt Group 
#desain #visual #photography","['desain', 'visual', 'photography']",4,[]
81,visualartgroup_,"Logo Resmi VisualArt Group 
#desain #visual #photography","['desain', 'visual', 'photography']",3,[]
82,visualartgroup_,"Logo Resmi VisualArt Group 
#desain #visual #photography","['desain', 'visual', 'photography']",4,[]
83,visualartgroup_,"Logo Resmi VisualArt Group 
#desain #visual #photography","['desain', 'visual', 'photography']",7,[]
84,sinsin_mutiara,"Clair ya... Uhh aku jadi ingat Rea gadis kriting yang misterius, ketika aku baca ini aku suka kejebak Mulu deh... Pas kak @arynilandari ngadain tebak plot cerita ini sepertinya nilaiku kecil deh... Soalnya pada meleset... Ahhh semoga aku bisa baca deh dikesempatan #arynilandari190919 ini amin...",['arynilandari190919'],7,[]
85,sinsin_mutiara,"Wahhh ada novel pelik!! Huhu... Keren banget novel ini, btw kalo baca judulnya aku sering denger pelik itu adalah sebuah kata yang berkaitan dengan masalah... Kalau aku bisa baca novel ini aku akan sangat bersyukur dan seneng karena akhirnya tau ceritanya eh btw buku ini diterbitkan oleh penerbit @beliabentang ya kak @arynilandari #arynilandari190919",['arynilandari190919'],6,[]
86,sinsin_mutiara,"Go keo na Noaki! Waw!! Novelnya ada beberapa seri teman... Dari covernya menggugah minat baca, dari judulnya bikin penasaran, em... Penerbitnya apa nih?? Ohh ternyata @penerbitkiddo wah... Semoga aku berkesempatan menang di giveaway #arynilandari190919 ini amin...",['arynilandari190919'],4,[]
87,sinsin_mutiara,Buku-buku diatas itu sebenarnya masih asing ehe... Tapi aku percaya buku buku diatas akan sangat berharga kalau aku miliki terlebih buku ini sudah berhasil membuat aku percaya bahwa buku diatas memiliki banyak sebuah amanat @arynilandari #arynilandari190919,['arynilandari190919'],6,[]
88,sinsin_mutiara,"Write me his story tau gak cerita ini??? Kalau aku sih tau, cerita ini merupakan salah satu cerita yang berhasil membuat aku tertawa terlebih dengan umpatan umpatan salah satu tokoh cerita yang menurut aku unik alias aneh hehe ahhh moga aku bisa baca, ya amin... @arynilandari
#arynilandari190919",['arynilandari190919'],7,[]
89,sinsin_mutiara,"Penerbit ini terletak di solo, di sini kak @arynilandari  menerbitkan 17 judul buku, disini kak Ary pernah di undang ke solo untuk mendampingi @tigaserangkai atau (TS) di pelatihan menulis dan lain lain. TS merupakan penerbit berusia matang yang asalnya identik dengan buku pelajaran. #arynilandari190919",['arynilandari190919'],5,[]
90,sinsin_mutiara,"Kak @arynilandari juga pernah menjadi editor di @penerbitqanita lohh kak Ary bilang penerbit ini adalah penerbit yang mematangkannya... Di sini juga kak Ary pernah menerbitkan buku buku berjudul ""sedekah cinta"" lalu buku fiksi berjudul YA buku fiksi pertama kak Ary yang terbit di sini, ada juga buku berjudul ""pangeran bumi kesatria bulan"" dan yang terakhir ""the visual art of love""  kak Ary... Sungguh pengalaman mu ini sangat berharga untuk saya. Banyak hikmah yang saya dapat. Terimakasih. #arynilandari190919",['arynilandari190919'],6,[]
91,sinsin_mutiara,Hari ini aku mau ngepost repost pengalaman kak @arynilandari dengan penerbit @syamilquran11 ya.... kalian tentu tidak asing bukan?? Nah... Disini kak Ary berperan sebagai penerjemah karya karya Harun Yahya... Kak Ary juga menerbitkan karya yang ada di atas ... Ahhh pengalaman kedua ini berhasil membuat aku lebih kagum... Semoga di #arynilandari190919 ini kak ary bisa lebih banyak berkarya amin....,['arynilandari190919'],5,[]
92,sinsin_mutiara,"Happy anniversary bunda @arynilandari
#arynilandari190919 ^_^

Setelah saya baca pengalaman kerja kakak dengan penerbit Dian Rakyat, saya kagum sekaligus bersyukur karena membaca pengalaman berharga kakak, terlebih ketika membaca sebuah kata ""sebagai penulis kamu harus mengalami sendiri banyak hal minimal sekali seumur hidup"" kata itu mampu menyentuh hati saya dan membuat berpikir Tentang banyak hal. Pelajaran yang sangat berharga itu, kata yang patut saya contoh itu, begitu berarti untuk saya. Terimakasih karena kak Ary telah dan mau memberikan pengalaman yang begitu menakjubkan yang memiliki banyak makna. Jujur saya ingin seperti kakak, bismilah semoga hal itu tercapai amin....
****
Maaf karena saya tidak memanggil dengan kata ""bunda"" saya merasa lebih nyaman memanggil kak @arynilandari sebagai kaka ",['arynilandari190919'],6,[]
93,sinsin_mutiara,"Bismilah sebelumnya selamat hari #arynilandari190919 , ya bunda @arynilandari semoga jaya selalu... Sukses selalu dan dilimpahkan rezekinya... Tak hanya itu, semoga bunda panjang umur dan sehat selalu ya... Amin ^^
*** Pengalaman ku setelah membaca karya kak Ary nilandry adalah... terpukau pada pandangan pertama, dalam artian ketika melihat senopsis saja kak Ary benar-benar berhasil membuat aku ingin mengetahui lebih dalam, tak lupa dengan cover buku yang sungguh sangat menggoda. Namun bukan dari segi cover saja aku malah lebih kagum sama kak Ary yang membuat plot dan twist cerita yang sungguh membuat aku terkaget-kaget, kebingungan, hingga merasa sangat penasaran... Seperti cerita Clair yang penuh dengan teka-teki.",['arynilandari190919'],11,[]
94,sinsin_mutiara,"Judul : THE ESCAPIST
Penulis : Nabilla Anasty
penerbit : Mizan
Waktu baca : 10 menit
=============================
Haii izinkan saya mereview novel yang saya baca ya teman-teman, salam literasi....
==============================
^_^  Alasan : karena suka dengan cover yang menurutku cukup seram, sehingga membuat saya penasaran dengan isi cerita.


Isi buku yang disukai : pada bab yang berjudul GHOST THEATER FESTIVAL karena disana Mr Johny berusaha menyatukan dua kelompok yang saling berselisih, Mr Johny menasehati mereka dengan lembut hingga akhirnya merekapun sadar bahwa mereka salah, disaat itu juga mereka pun berdamai dan selalu bersama disaat suka maupun duka.


Hikmah : bahwa perselisihan atau permusuhan adalah hal yang tidak terpuji, berusahalah untuk selalu berpikir positif dan menjauhkan pikiran negatif agar terhindar dari yang namanya permusuhan. 
#akuadalahcandaka
#disdikjabar #dispusipdajabar #readathonjabar2019 #readathonsmpn1kadungorakabgarut","['akuadalahcandaka', 'disdikjabar', 'dispusipdajabar', 'readathonjabar2019', 'readathonsmpn1kadungorakabgaru']",9,[]
